Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Alpha,Trigger_Up,Trigger_Down
WDC,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.5121228776924133,0.28907775396247504,0,0.4789473684210527,0.01,0.01
NOK,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.16329756905606932,-0.012203835930732626,0,0.5310526315789474,0.22777777777777777,-0.2122222222222222
HD,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.1500623480485447,0.04725826265853107,0,0.5831578947368421,0.01,0.01
MNST,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.2775718885509906,-0.20062506913087957,0,0.5310526315789474,0.01,0.01
SBUX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.060411652084638404,0.09583881194243452,1,0.32263157894736844,0.99,-0.10111111111111111
RF,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.31154287804962766,0.4514687862141713,1,0.6352631578947369,0.01,-0.10111111111111111
IPG,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.219735747857824,-0.023471515038951413,0,0.4789473684210527,0.01,0.01
VLY,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.08072167811986201,0.28164195540193165,1,0.6873684210526316,0.01,0.01
UNH,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.22980060440121894,0.15156460418908507,0,0.5831578947368421,0.01,0.01
NGD,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.8545052513642343,-0.29936186561946865,0,0.7394736842105263,0.01,0.01
HL,2016-02-16,2016-08-12,2016-08-15,2017-02-13,1.2799419444535594,-0.0040668758767617025,0,0.6873684210526316,0.01,0.01
SLB,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.14487311418576834,0.024078772860489615,0,0.7394736842105263,0.01,0.01
CMCSA,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.17408966849326596,0.1279896574295662,0,0.5831578947368421,0.01,0.01
EXAS,2016-02-16,2016-08-12,2016-08-15,2017-02-13,1.4480713506888405,-0.04408611054324179,0,0.6873684210526316,0.01,0.01
BAX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.32650144835493233,0.001022196020629842,0,0.5310526315789474,0.01,-0.10111111111111111
NEE,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.1413687025151832,0.029363660525377505,0,0.6352631578947369,0.01,0.01
BKR,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.24117477648611635,0.21327371057765093,0,0.791578947368421,0.01,0.01
AMD,2016-02-16,2016-08-12,2016-08-15,2017-02-13,1.5150385960980703,0.7553251793607257,0,0.5310526315789474,0.01,0.01
LEN,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.18166942223627988,-0.07180743520777597,0,0.5831578947368421,0.01,-0.10111111111111111
KO,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.09360979595442581,-0.02489950863783589,0,0.4268421052631579,0.01,0.01
CPRT,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.3668685669388066,0.12199399386288932,0,0.5310526315789474,0.01,0.01
BP,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.21225871009793762,0.06357828893075901,0,0.6873684210526316,0.01,0.01
XOM,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.10098219273106282,-0.03217560522220769,0,0.6352631578947369,0.01,0.01
JHX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.4341470595479591,-0.11185801278724157,0,0.6873684210526316,0.01,0.01
ABT,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.30547318120311034,-0.08230902401869808,0,0.5310526315789474,0.01,-0.10111111111111111
ITUB,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.7165357201661383,0.25851013525319666,0,0.7394736842105263,0.01,0.01
^VIX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.5048525580815894,-0.20302537366241297,0,0.21842105263157896,0.7722222222222221,0.01
APA,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.33572650031124457,0.17457778263856089,0,0.791578947368421,0.01,0.01
SHEL,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.2046055388943509,-0.014333885929259396,0,0.4789473684210527,0.11888888888888888,-0.3233333333333333
CNQ,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.538518576589874,-0.046278011005883184,0,0.6873684210526316,0.01,0.01
TEVA,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.08679091288817391,-0.275828365041347,0,0.06210526315789474,0.11888888888888888,-0.8788888888888888
BCS,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.5149500677613688,0.1674547852102142,0,0.01,0.11888888888888888,-0.4344444444444444
LYG,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.3620447652408173,0.0,0,0.37473684210526315,0.22777777777777777,-0.8788888888888888
TSCO,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.030041715749910283,-0.1340612344988748,0,0.6873684210526316,0.01,0.01
VZ,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.09102936999753873,-0.07006578140092487,0,0.6352631578947369,0.01,0.01
BMY,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.0861067071897285,-0.0624639461104538,0,0.16631578947368422,0.33666666666666667,-0.99
NEM,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.658747023271072,-0.13052738474057873,0,0.7394736842105263,0.01,0.01
USB,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.08466735066425032,0.2475714715519057,1,0.6873684210526316,0.01,0.01
CLF,2016-02-16,2016-08-12,2016-08-15,2017-02-13,1.603425463190413,0.5735595448085649,0,0.6352631578947369,0.01,0.01
BBD,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.8482582397802653,0.11247062216440522,0,0.6873684210526316,0.01,0.01
DIS,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.08755419538683501,0.01021638389247079,0,0.5310526315789474,0.01,-0.2122222222222222
LUV,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.6803518530533603,0.013120427126911588,0,0.4789473684210527,0.01,0.01
WIT,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.20227449774436465,-0.0592761821908531,0,0.01,0.44555555555555554,-0.10111111111111111
BSX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.3443118067165791,0.04529986303444922,0,0.5310526315789474,0.01,0.01
BB,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.27043408442639766,-0.07245679029476297,0,0.6352631578947369,0.01,0.01
LNW,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.8342582688424659,-0.24631147436905534,0,0.06210526315789474,0.44555555555555554,-0.4344444444444444
CVX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.20787790443710627,0.1298904079342127,0,0.6873684210526316,0.01,0.01
BBWI,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.30538429438499376,0.040887752595444096,0,0.01,0.01,-0.4344444444444444
FAST,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.14551127257688817,0.2648711699259528,1,0.2705263157894737,0.01,0.01
CCJ,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.1298553911107372,-0.2438247529543327,0,0.06210526315789474,0.99,-0.3233333333333333
GOOG,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.19903474185435593,0.059782013326239954,0,0.4789473684210527,0.01,0.01
ES,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.12078456193309481,-0.05777966582901661,0,0.37473684210526315,0.01,-0.4344444444444444
KR,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.14520061916922838,-0.035910291722344556,0,0.6873684210526316,0.01,0.01
HPQ,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.421320440367146,0.13183698907693195,0,0.6352631578947369,0.01,0.01
IRM,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.3110851775741185,0.056912414791126395,0,0.5831578947368421,0.01,0.01
ON,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.4119000372236763,0.35974408476902175,0,0.6352631578947369,0.01,0.01
AZN,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.2088608428379239,0.029000476159884794,0,0.01,0.11888888888888888,-0.8788888888888888
TGT,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.16660206262404884,-0.16081167876704294,0,0.37473684210526315,0.22777777777777777,0.01
HST,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.3989603881218487,-0.02777207306783487,0,0.5831578947368421,0.01,0.01
T,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.20071814915167646,-0.018425337078632892,0,0.5310526315789474,0.01,0.01
GOOGL,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.12666469518368612,0.046276026073541685,0,0.6352631578947369,0.01,0.01
LUMN,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.08902777749668778,-0.1314380082612356,0,0.6873684210526316,0.01,0.01
VALE,2016-02-16,2016-08-12,2016-08-15,2017-02-13,1.0117124992585387,0.7142760885621589,0,0.7394736842105263,0.11888888888888888,0.01
TJX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.16270537675541213,-0.05923445074697961,0,0.6352631578947369,0.01,0.01
CRM,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.3912711937292742,-0.01015694442123416,0,0.5310526315789474,0.01,0.01
NFLX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.2220668700547413,-0.2625027194153564,0,0.06210526315789474,0.11888888888888888,-0.3233333333333333
LRCX,2016-02-16,2016-08-12,2016-08-15,2017-02-13,0.36186969394172186,0.23094430500527513,0,0.6352631578947369,0.01,0.01
CDE,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5137155742412223,-0.6125548069083351,0,0.01,0.11888888888888888,-0.2122222222222222
ORCL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.03867872354920411,0.1834321708302737,1,0.4268421052631579,0.01,0.01
AMZN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2403274595580725,-0.036045092023805625,0,0.01,0.11888888888888888,0.01
ASX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.15185429987973992,-0.15736048051523346,0,0.2705263157894737,0.11888888888888888,-0.4344444444444444
PTEN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.4033526719947268,-0.5305780921807562,0,0.6352631578947369,0.01,0.01
FHN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2919264056208315,-0.11976848553512622,0,0.6352631578947369,0.01,0.01
KMB,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.14689925364757236,0.0553920505778175,0,0.01,0.44555555555555554,0.01
OXY,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.16636254800592704,-0.125953454050708,0,0.11421052631578947,0.01,0.01
ERIC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5208035900661372,0.04531596667522837,0,0.01,0.01,0.01
AES,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.25202494609490156,-0.23460196444439638,0,0.01,0.5544444444444444,-0.7677777777777777
MSTR,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1519374018107396,-0.35518732307079703,0,0.6352631578947369,0.01,0.01
MRK,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.047684651509001225,-0.02894581585771849,0,0.6873684210526316,0.01,0.01
NVDA,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.6865395178881557,0.2159918789886232,0,0.5310526315789474,0.01,0.01
CAG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.12225157225712005,-0.11341554596210726,0,0.6352631578947369,0.01,0.01
MCHP,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1829449227359033,-0.006775054257364702,0,0.21842105263157896,0.22777777777777777,-0.8788888888888888
FE,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.13462941409703222,-0.022296124488010296,0,0.16631578947368422,0.8811111111111111,-0.7677777777777777
BA,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2984241846464569,0.34810232500250166,1,0.5310526315789474,0.01,0.01
NVO,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2741375598427342,-0.3251307438614982,0,0.5310526315789474,0.01,0.01
EQT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1530946757603376,0.09994624129236741,0,0.32263157894736844,0.7722222222222221,-0.3233333333333333
INFY,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07704028227662021,-0.060231318331020404,0,0.6352631578947369,0.01,0.01
UMC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0107863137554426,0.0876561792418353,1,0.4789473684210527,0.99,-0.6566666666666666
JNJ,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.04789808566931579,-0.007550412177743654,0,0.32263157894736844,0.33666666666666667,0.01
PBR-A,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5761623432801308,-0.31607357539206943,0,0.6873684210526316,0.01,0.01
KEY,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.4351059605763146,-0.028812970240938034,0,0.6873684210526316,0.01,0.01
CNC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07364508322242509,-0.0871202841202202,0,0.06210526315789474,0.8811111111111111,-0.8788888888888888
MDLZ,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0746021765563445,0.0090879175675068,0,0.32263157894736844,0.8811111111111111,-0.7677777777777777
MDT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.14458189872390279,-0.1175525395082568,0,0.2705263157894737,0.22777777777777777,0.01
GAP,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.25185370852760663,-0.009910386862697795,0,0.37473684210526315,0.22777777777777777,-0.2122222222222222
MSFT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.12670322478292198,0.14103961713020707,1,0.5831578947368421,0.01,0.01
GSK,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0872332691389637,-0.01385746144622909,0,0.6873684210526316,0.01,0.01
TXN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1332047200977537,-0.14016399199787039,0,0.06210526315789474,0.22777777777777777,-0.10111111111111111
GGB,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.6311569377278419,-0.20424936708669636,0,0.6873684210526316,0.01,0.01
KGC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.6079466149092057,-0.4051071303426371,0,0.01,0.44555555555555554,-0.5455555555555556
PLUG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5523404261013669,-0.544973339132106,0,0.2705263157894737,0.33666666666666667,-0.3233333333333333
INTC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0593269074821484,-0.09134253796602008,0,0.06210526315789474,0.44555555555555554,-0.6566666666666666
ABEV,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0568490471256085,-0.07183376934069849,0,0.16631578947368422,0.99,-0.99
FCX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.40958940890215284,0.012256506127791509,0,0.01,0.44555555555555554,-0.99
EQNR,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.12572955774216238,0.05701792839536222,0,0.6873684210526316,0.01,0.01
NKE,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07103942760594831,0.015461035499558407,0,0.2705263157894737,0.6633333333333333,-0.8788888888888888
AAPL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2144806888937325,0.1845617475163487,0,0.5310526315789474,0.01,0.01
AMAT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2781913037813433,0.2382153672194646,0,0.6352631578947369,0.01,0.01
IAG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.43903531131417034,-0.35248626426216245,0,0.06210526315789474,0.01,0.01
HBAN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.3861990529792705,-0.06077572721390603,0,0.6352631578947369,0.01,0.01
F,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0421587217409203,0.00171243068676602,0,0.4268421052631579,0.44555555555555554,-0.2122222222222222
BAC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.46675104266730444,0.0186080845037618,0,0.6352631578947369,0.01,0.01
TU,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1397104240165225,-0.0775687889473054,0,0.06210526315789474,0.8811111111111111,-0.10111111111111111
MRVL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.31992342814323865,0.022683748234771733,0,0.6873684210526316,0.01,0.01
QCOM,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07495874564272248,0.004557705533203397,0,0.16631578947368422,0.8811111111111111,-0.3233333333333333
EXC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1369403994487533,-0.016012347117177597,0,0.01,0.8811111111111111,-0.6566666666666666
PBR,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.27417559245427625,-0.34688675244501593,0,0.01,0.01,-0.99
TSM,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.08696677196291541,0.1790145385786191,1,0.6873684210526316,0.01,0.01
CTRA,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.05041299603093202,-0.09365357488427549,0,0.6352631578947369,0.33666666666666667,-0.10111111111111111
VTRS,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.3101080608077278,0.31460257469357933,1,0.5310526315789474,0.01,0.01
MU,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.46289327001868974,0.2646009476560899,0,0.6873684210526316,0.01,0.01
C,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.25611805636439994,0.14119600318851533,0,0.6873684210526316,0.01,0.01
DVN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1390674153986338,-0.13699081678355202,0,0.06210526315789474,0.5544444444444444,-0.8788888888888888
WMT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07269146428839239,-0.1160343221594502,0,0.5831578947368421,0.01,0.01
APH,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.13998998950209035,0.142441309062842,1,0.6352631578947369,0.01,0.01
MS,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.4482990620099049,0.03145408474617749,0,0.6352631578947369,0.01,0.01
PPL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.12444682669666869,0.0027246689278863988,0,0.4268421052631579,0.33666666666666667,-0.3233333333333333
SONY,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.13933062034833163,-0.11030523889287268,0,0.6352631578947369,0.01,0.01
WFC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.24723036382746572,0.0978304700508677,0,0.11421052631578947,0.01,0.01
PFE,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1441402562724692,-0.020203157825084597,0,0.4789473684210527,0.01,0.01
PCG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.05811201601741561,0.0274051605367673,0,0.11421052631578947,0.22777777777777777,-0.6566666666666666
RIG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.3129162909036273,-0.439295161115824,0,0.7394736842105263,0.01,0.01
CCL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.3042877547475254,0.1622188671131943,0,0.5831578947368421,0.01,0.01
B,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.4298932319602973,-0.06762688270975299,0,0.01,0.33666666666666667,-0.6566666666666666
CSCO,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.04670864411821149,0.020303623665078686,0,0.5831578947368421,0.01,0.01
HAL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2658238749790999,-0.32731239526755046,0,0.6352631578947369,0.01,0.01
LOW,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.12321905075009468,-0.1399478804506594,0,0.4789473684210527,0.01,0.01
CSX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5845633544027485,0.0758923151165269,0,0.4789473684210527,0.01,0.01
WDC,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5841439486078194,0.11468855989242889,0,0.6352631578947369,0.01,0.01
NOK,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.25175633052710655,-0.11438525220348261,0,0.32263157894736844,0.7722222222222221,-0.2122222222222222
HD,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.15365911581077907,0.07423377899932682,0,0.5831578947368421,0.01,0.01
MNST,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.27513734032499293,0.11144143053475843,0,0.5310526315789474,0.01,0.01
SBUX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.22846796997106264,-0.03448246776709357,0,0.01,0.01,0.01
RF,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.4913331948251132,-0.04926425929606433,0,0.5831578947368421,0.01,0.01
IPG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.14813561892821,0.08559976592425032,0,0.01,0.22777777777777777,0.01
VLY,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.30286372216733487,-0.04378637888432878,0,0.6873684210526316,0.01,0.01
UNH,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.16494904966851148,-0.03627858874625518,0,0.21842105263157896,0.01,-0.10111111111111111
NGD,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.48303531845727415,-0.15169282748697524,0,0.6873684210526316,0.01,0.01
HL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.5267901683660704,-0.23722151011364861,0,0.16631578947368422,0.5544444444444444,-0.10111111111111111
SLB,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.04264627386033179,0.1289139026219103,1,0.01,0.7722222222222221,-0.10111111111111111
CMCSA,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1625166198207666,0.11730919744129271,0,0.5831578947368421,0.01,0.01
EXAS,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.47816941036241256,-0.7790997091125283,0,0.06210526315789474,0.8811111111111111,-0.4344444444444444
BAX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.03142202956499234,0.21720951285895052,1,0.5831578947368421,0.01,0.01
NEE,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0842013675810254,-0.010742911083324784,0,0.32263157894736844,0.22777777777777777,-0.3233333333333333
BKR,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.029195473247086993,0.018236557062408315,0,0.37473684210526315,0.22777777777777777,-0.6566666666666666
AMD,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.7553251793607257,0.042907787415595526,0,0.6352631578947369,0.01,0.01
LEN,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0849320812636806,0.0094185361279049,0,0.16631578947368422,0.8811111111111111,-0.99
KO,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.06444140828029508,-0.1407517999638797,0,0.5831578947368421,0.01,0.01
CPRT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1510280078566445,0.08936667644821651,0,0.6873684210526316,0.01,0.01
BP,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0706469984778274,0.019627388265322197,0,0.2705263157894737,0.44555555555555554,-0.3233333333333333
XOM,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07622197236170211,-0.0352755108413123,0,0.16631578947368422,0.99,-0.3233333333333333
JHX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.11185801278724157,0.030732265871451378,0,0.7394736842105263,0.01,0.01
ABT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.09176476074071499,-0.0038401793605209976,0,0.06210526315789474,0.7722222222222221,0.01
ITUB,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.3699245266245436,0.21934955180446036,0,0.6352631578947369,0.01,0.01
^VIX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.9053692407164211,-0.37171435129763286,0,0.4268421052631579,0.11888888888888888,-0.4344444444444444
APA,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2800614730121578,-0.03696902370734794,0,0.16631578947368422,0.01,-0.3233333333333333
SHEL,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.14835470009620952,0.016478120794453793,0,0.6352631578947369,0.01,0.01
CNQ,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1713894072047939,-0.10912726706265098,0,0.01,0.44555555555555554,-0.5455555555555556
TEVA,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.426361122335285,0.6193530259013221,1,0.6352631578947369,0.01,0.01
BCS,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.33299195854475255,-0.10207199103583776,0,0.7394736842105263,0.01,0.01
LYG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.25746594057446887,0.0922098839832581,0,0.2705263157894737,0.22777777777777777,-0.6566666666666666
TSCO,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1340612344988748,0.2777360830912459,1,0.5310526315789474,0.01,0.01
VZ,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.20111270459227248,0.1363081180077231,0,0.5831578947368421,0.01,0.01
BMY,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.13044882844271552,-0.10515284357300722,0,0.11421052631578947,0.22777777777777777,-0.4344444444444444
NEM,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.23411243757495104,-0.1897586295124875,0,0.06210526315789474,0.22777777777777777,-0.6566666666666666
USB,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2475714715519057,-0.017114895639961998,0,0.5831578947368421,0.01,0.01
CLF,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.7155712322023651,-0.43426604221365606,0,0.6873684210526316,0.01,0.01
BBD,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.29187536170477246,0.09044738730725582,0,0.5310526315789474,0.01,-0.10111111111111111
DIS,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1330231994859189,-0.07250674130218011,0,0.5831578947368421,0.01,0.01
LUV,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.43875937336329707,0.005089926030365271,0,0.6352631578947369,0.01,0.01
WIT,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.17128426295267118,-0.15327761023985728,0,0.6873684210526316,0.01,0.01
BSX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.0657166872608754,0.062489209836719,0,0.6352631578947369,0.01,0.01
BB,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2829003595048686,-0.47832550126848744,0,0.5310526315789474,0.01,0.01
LNW,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.8253194708610962,0.5893848951790003,0,0.6352631578947369,0.01,0.01
CVX,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.16547706196928572,-0.020263430840707995,0,0.5831578947368421,0.01,0.01
BBWI,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.28646135645007825,-0.02439451325604291,0,0.06210526315789474,0.5544444444444444,-0.3233333333333333
FAST,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.261548885056296,-0.28749439048130737,0,0.32263157894736844,0.01,0.01
CCJ,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2587245459089078,-0.20151138922373202,0,0.6352631578947369,0.01,0.01
GOOG,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.2358809855495871,0.0209251884157789,0,0.21842105263157896,0.01,0.01
ES,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.07556581319000209,-0.0128564849654279,0,0.4789473684210527,0.11888888888888888,-0.6566666666666666
KR,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1742415751477124,0.3335607828426972,1,0.5831578947368421,0.01,0.01
HPQ,2016-08-15,2017-02-13,2017-02-14,2017-08-14,0.1853888293284226,0.06292239612768812,0,0.32263157894736844,0.01,0.01
